2011-11-25,1.3338,1.3355,1.321,1.3233
2011-11-28,1.3233,1.3398,1.3271,1.3294
2011-11-29,1.3294,1.3442,1.3284,1.3327
2011-11-30,1.3327,1.3531,1.3257,1.344
2011-12-01,1.344,1.3521,1.3415,1.3456
2011-12-02,1.3456,1.3548,1.3361,1.3402
2011-12-05,1.3402,1.3486,1.3374,1.3392
2011-12-06,1.3392,1.3427,1.3332,1.3401
2011-12-07,1.3401,1.3454,1.3349,1.3413
2011-12-08,1.3413,1.3459,1.3288,1.3331
2011-12-09,1.3331,1.3433,1.328,1.337
